subject_id,task,trial_block,trial_number,shape1,label1,correct_key,participant_response,reaction_time,participant_correct,event_name,image,word,stimulus,category
1,localizer,2,481,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,2,482,carre,,j,j,359.0,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,483,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,2,484,croix,,j,j,456.0,TRUE,image,0.0,1.0,croix,shape
1,localizer,2,485,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,2,486,cercle,,j,j,372.0,TRUE,image,0.0,1.004,cercle,shape
1,localizer,2,487,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,2,488,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,489,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,2,490,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,2,491,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,492,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,2,493,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,2,494,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,495,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,2,496,pince,,,,,TRUE,image,0.0,1.004,pince,object
1,localizer,2,497,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,2,498,cercle,,j,j,460.0,TRUE,image,0.0,1.0,cercle,shape
1,localizer,2,499,,croix,,,,TRUE,word,1.0,0.0,croix,shape
