subject_id,trial_number,trial_block,event_name,stimulus,assigned,assigned_category,assignment_order,shape1,shape2,shape_pair,agent_assignment,patient_assignment,label1,label2,agent,patient,central_shape,peripheral_position,location_order,movement,outcome,ground_truth,change,test_sentence,correct_key,timestamp,participant_response,reaction_time,participant_correct
5,6,4,test_sentence_1,La,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,6,4,test_sentence_2,biche,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,6,4,test_sentence_3,pousse,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,6,4,test_sentence_4,la,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,6,4,test_sentence_5,lampe,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,6,4,response,,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,dinde,dinde,lampe,shape2,left,shape2_first,left,pousse,La dinde pousse la lampe,agent,La biche pousse la lampe,f,3580404,f,351.0,True
5,7,4,initial_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,assignment_1_label,pince,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,assignment_1_shape,croix,pince,object,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,inter_assignment_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,assignment_2_label,dinde,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,assignment_2_shape,carre,dinde,agent,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,post_assignment_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,central_location_flash,carre,dinde,agent,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,post_central_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,peripheral_location_flash,croix,pince,object,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,post_peripheral_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,outcome,carre_center_croix_right,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,post_outcome_fixation,fixationCross,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,test_sentence_1,La,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,test_sentence_2,dinde,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,test_sentence_3,tire,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,test_sentence_4,la,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,test_sentence_5,lampe,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,7,4,response,,,,referent_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape2,right,shape2_first,left,tire,La dinde tire la pince,patient,La dinde tire la lampe,f,3593012,f,555.0,True
5,8,4,initial_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,assignment_1_shape,croix,pince,object,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,assignment_1_label,pince,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,inter_assignment_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,assignment_2_shape,cercle,dinde,agent,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,assignment_2_label,dinde,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,post_assignment_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,central_location_flash,croix,pince,object,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,post_central_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,peripheral_location_flash,cercle,dinde,agent,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,post_peripheral_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,outcome,croix_center_cercle_right,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,post_outcome_fixation,fixationCross,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,test_sentence_1,La,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,test_sentence_2,dinde,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,test_sentence_3,tire,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,test_sentence_4,la,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,test_sentence_5,pince,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,8,4,response,,,,symbol_first,croix,cercle,cercle-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,left,pousse,La dinde pousse la pince,verb,La dinde tire la pince,f,3605823,f,252.0,True
5,9,4,initial_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,assignment_1_shape,croix,pince,object,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,assignment_1_label,pince,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,inter_assignment_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,assignment_2_shape,carre,dinde,agent,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,assignment_2_label,dinde,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,post_assignment_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,central_location_flash,croix,pince,object,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,post_central_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,peripheral_location_flash,carre,dinde,agent,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,post_peripheral_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,outcome,croix_center_carre_right,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,post_outcome_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,test_sentence_1,La,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,test_sentence_2,dinde,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,test_sentence_3,tire,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,test_sentence_4,la,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,test_sentence_5,pince,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,9,4,response,,,,symbol_first,croix,carre,carre-croix,shape2,shape1,pince,dinde,dinde,pince,shape1,right,shape1_first,right,tire,La dinde tire la pince,,La dinde tire la pince,j,3618334,f,535.0,False
5,10,4,initial_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,assignment_1_shape,croix,lampe,object,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,assignment_1_label,lampe,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,inter_assignment_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,assignment_2_shape,losange,biche,agent,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,assignment_2_label,biche,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,post_assignment_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,central_location_flash,losange,biche,agent,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,post_central_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,peripheral_location_flash,croix,lampe,object,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,post_peripheral_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,outcome,losange_center_croix_left,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,post_outcome_fixation,fixationCross,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,test_sentence_1,La,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,test_sentence_2,biche,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,test_sentence_3,pousse,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,test_sentence_4,la,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,test_sentence_5,lampe,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,10,4,response,,,,symbol_first,croix,losange,croix-losange,shape2,shape1,lampe,biche,biche,lampe,shape2,left,shape2_first,left,pousse,La biche pousse la lampe,,La biche pousse la lampe,j,3631123,j,289.0,True
5,11,4,initial_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,assignment_1_shape,croix,dinde,agent,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,assignment_1_label,dinde,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,inter_assignment_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,assignment_2_shape,carre,lampe,object,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,assignment_2_label,lampe,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,post_assignment_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,central_location_flash,croix,dinde,agent,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,post_central_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,peripheral_location_flash,carre,lampe,object,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,post_peripheral_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,outcome,croix_center_carre_left,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,post_outcome_fixation,fixationCross,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,test_sentence_1,La,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,test_sentence_2,dinde,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,test_sentence_3,pousse,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,test_sentence_4,la,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,test_sentence_5,lampe,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,11,4,response,,,,symbol_first,croix,carre,carre-croix,shape1,shape2,dinde,lampe,dinde,lampe,shape1,left,shape1_first,left,pousse,La dinde pousse la lampe,,La dinde pousse la lampe,j,3643666,j,103.0,True
5,12,4,initial_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,assignment_1_shape,losange,biche,agent,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,assignment_1_label,biche,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,inter_assignment_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,assignment_2_shape,cercle,pince,object,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,assignment_2_label,pince,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,post_assignment_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,central_location_flash,losange,biche,agent,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,post_central_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,peripheral_location_flash,cercle,pince,object,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,post_peripheral_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,outcome,losange_center_cercle_right,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,post_outcome_fixation,fixationCross,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,test_sentence_1,La,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,test_sentence_2,biche,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,test_sentence_3,tire,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,test_sentence_4,la,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
5,12,4,test_sentence_5,pince,,,symbol_first,losange,cercle,cercle-losange,shape1,shape2,biche,pince,biche,pince,shape1,right,shape1_first,left,tire,La biche tire la pince,,La biche tire la pince,j,3656028,f,300.0,False
